Detail,0,1,3728.28,4287.5220,,15,0,,1002100,Fixed to Mobile CLI,6,AUR03,,,,,,,,
Detail,0,1,18.63,21.4245,,15,0,,1002100,Fixed to Mobile Non-CLI,6,AUR03,,,,,,,,
Detail,0,1,501.49,576.7135,,15,0,,1002100,Local,6,AUR03,,,,,,,,
Detail,0,1,427.12,491.1880,,15,0,,1002100,Special,6,AUR03,,,,,,,,
Detail,0,1,99.00,113.8500,,15,0,,1002101,Sip Account,6,AUR03,,,,,,,,
Detail,,,,,,,,,,,7,AUR03,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,AUR03,,,,,,,,
Header,,,,AUR02,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,371.49,427.2135,,15,0,,1002100,National,6,AUR02,,,,,,,,
Detail,0,1,3424.03,3937.6345,,15,0,,1002100,Fixed to Mobile CLI,6,AUR02,,,,,,,,
Detail,0,1,22.22,25.5530,,15,0,,1002100,Fixed to Mobile Non-CLI,6,AUR02,,,,,,,,
Detail,0,1,769.08,884.4420,,15,0,,1002100,Local,6,AUR02,,,,,,,,
Detail,0,1,429.19,493.5685,,15,0,,1002100,Special,6,AUR02,,,,,,,,
Detail,0,1,99.00,113.8500,,15,0,,1002101,Sip Account,6,AUR02,,,,,,,,
Detail,,,,,,,,,,,7,AUR02,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,AUR02,,,,,,,,
Header,,,,AUR04,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,87.32,100.4180,,15,0,,1002100,National,6,AUR04,,,,,,,,
Detail,0,1,730.40,839.9600,,15,0,,1002100,Fixed to Mobile CLI,6,AUR04,,,,,,,,
Detail,0,1,2.28,2.6220,,15,0,,1002100,Fixed to Mobile Non-CLI,6,AUR04,,,,,,,,
Detail,0,1,318.93,366.7695,,15,0,,1002100,Local,6,AUR04,,,,,,,,
