invoiceNumber,accountingCode,AccountName,invoiceDate,invoiceFrom,invoiceTo,Description,numberOfCalls,callDuration,FeeAmount
16270,LAS16,The Laser Transport (PTY) LTD AGS Frasers-Durban ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,6,52,0.52
16270,LAS16,The Laser Transport (PTY) LTD AGS Frasers-Durban ,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,999.00
16270,LAS16,The Laser Transport (PTY) LTD AGS Frasers-Durban ,2021-06-15,2021-05-15,2021-06-14,Local,53,4972,35.88
16270,LAS16,The Laser Transport (PTY) LTD AGS Frasers-Durban ,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,299.00
16270,LAS16,The Laser Transport (PTY) LTD AGS Frasers-Durban ,2021-06-15,2021-05-15,2021-06-14,Special,5,1014,5.33
16270,LAS16,The Laser Transport (PTY) LTD AGS Frasers-Durban ,2021-06-15,2021-05-15,2021-06-14,National,20,2927,18.93
16270,LAS16,The Laser Transport (PTY) LTD AGS Frasers-Durban ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,442,27430,274.30
16270,LAS16,The Laser Transport (PTY) LTD AGS Frasers-Durban ,2021-06-15,2021-05-15,2021-06-14,On Net,67,7778,19.66
16272,LAS18,The Laser Transport (PTY) LTD Magna Thomson- Durban,2021-06-15,2021-05-15,2021-06-14,On Net,5,1134,2.86
16272,LAS18,The Laser Transport (PTY) LTD Magna Thomson- Durban,2021-06-15,2021-05-15,2021-06-14,Local,8,648,3.22
16272,LAS18,The Laser Transport (PTY) LTD Magna Thomson- Durban,2021-06-15,2021-05-15,2021-06-14,Special,4,1904,11.90
16272,LAS18,The Laser Transport (PTY) LTD Magna Thomson- Durban,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,299.00
16272,LAS18,The Laser Transport (PTY) LTD Magna Thomson- Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,4,0.04
16272,LAS18,The Laser Transport (PTY) LTD Magna Thomson- Durban,2021-06-15,2021-05-15,2021-06-14,National,3,185,1.37
16272,LAS18,The Laser Transport (PTY) LTD Magna Thomson- Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,154,12259,122.59
16272,LAS18,The Laser Transport (PTY) LTD Magna Thomson- Durban,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,999.00
16281,LAS19,The Laser Transport (PTY) LTD Magna Thomson- Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,2,586,6.35
16281,LAS19,The Laser Transport (PTY) LTD Magna Thomson- Johannesburg,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16281,LAS19,The Laser Transport (PTY) LTD Magna Thomson- Johannesburg,2021-06-15,2021-05-15,2021-06-14,On Net,231,21948,55.75
16281,LAS19,The Laser Transport (PTY) LTD Magna Thomson- Johannesburg,2021-06-15,2021-05-15,2021-06-14,Special,3,401,3.01
16281,LAS19,The Laser Transport (PTY) LTD Magna Thomson- Johannesburg,2021-06-15,2021-05-15,2021-06-14,International,5,233,4.99
16281,LAS19,The Laser Transport (PTY) LTD Magna Thomson- Johannesburg,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,599.00
16281,LAS19,The Laser Transport (PTY) LTD Magna Thomson- Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,360,49798,541.24
16281,LAS19,The Laser Transport (PTY) LTD Magna Thomson- Johannesburg,2021-06-15,2021-05-15,2021-06-14,National,24,2950,20.84
16281,LAS19,The Laser Transport (PTY) LTD Magna Thomson- Johannesburg,2021-06-15,2021-05-15,2021-06-14,Local,42,8704,40.55
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,30,1007,10.07
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,999.00
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,Special,51,7887,53.88
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2173,215351,2153.51
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,Local,341,48532,307.82
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,11,1414,14.14
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,299.00
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,On Net,191,51328,128.97
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,Local,2,92,0.40
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,National,101,15434,109.67
16269,LAS15,The Laser Transport (PTY) LTD Stuttafords Van Lines- Durban,2021-06-15,2021-05-15,2021-06-14,International,18,4365,290.41
16264,LAS14,The Laser Transport Group (PTY) LTD - ERA,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,599.00
16264,LAS14,The Laser Transport Group (PTY) LTD - ERA,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,1250.00
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,583,54912,597.88
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,4,424,4.62
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,Local,421,59947,478.19
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,On Net,592,96276,0.00
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,Special,72,20268,132.27
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,SAIX Line,0,0,1550.00
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,30,0.33
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,International,100,19529,944.77
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,National,271,44415,274.18
16235,LAS02,The Laser Transport Group (PTY) LTD - Head Office,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,0.00
16364,LAS23,The Laser Transport Group (PTY) LTD- AGS Frasers CPT,2021-06-15,2021-05-15,2021-06-14,National,81,8875,24.19
16364,LAS23,The Laser Transport Group (PTY) LTD- AGS Frasers CPT,2021-06-15,2021-05-15,2021-06-14,Local,49,5562,37.55
16364,LAS23,The Laser Transport Group (PTY) LTD- AGS Frasers CPT,2021-06-15,2021-05-15,2021-06-14,Special,2,671,4.73
16364,LAS23,The Laser Transport Group (PTY) LTD- AGS Frasers CPT,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,0.00
16364,LAS23,The Laser Transport Group (PTY) LTD- AGS Frasers CPT,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2,40,0.44
16364,LAS23,The Laser Transport Group (PTY) LTD- AGS Frasers CPT,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,599.00
16364,LAS23,The Laser Transport Group (PTY) LTD- AGS Frasers CPT,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,324,20576,224.54
16364,LAS23,The Laser Transport Group (PTY) LTD- AGS Frasers CPT,2021-06-15,2021-05-15,2021-06-14,International,1,29,1.71
16364,LAS23,The Laser Transport Group (PTY) LTD- AGS Frasers CPT,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,2,58,0.64
16367,LAS22,The Laser Transport Group (PTY) LTD- Int. Clearing Cape Town,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,599.00
16367,LAS22,The Laser Transport Group (PTY) LTD- Int. Clearing Cape Town,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,299.00
16367,LAS22,The Laser Transport Group (PTY) LTD- Int. Clearing Cape Town,2021-06-15,2021-05-15,2021-06-14,PABX Rental,0,0,1237.37
16366,LAS20,The Laser Transport Group (PTY) LTD- Magna CPT,2021-06-15,2021-05-15,2021-06-14,National,9,1545,6.68
16366,LAS20,The Laser Transport Group (PTY) LTD- Magna CPT,2021-06-15,2021-05-15,2021-06-14,Local,1,15,0.04
16366,LAS20,The Laser Transport Group (PTY) LTD- Magna CPT,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,0.00
16366,LAS20,The Laser Transport Group (PTY) LTD- Magna CPT,2021-06-15,2021-05-15,2021-06-14,Local,60,10866,28.83
16366,LAS20,The Laser Transport Group (PTY) LTD- Magna CPT,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,15,1444,15.72
16268,LA15,The Laser Transport Group (PTY) LTD Pickfords- Durban,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,999.00
16268,LA15,The Laser Transport Group (PTY) LTD Pickfords- Durban,2021-06-15,2021-05-15,2021-06-14,International,1,162,0.25
16268,LA15,The Laser Transport Group (PTY) LTD Pickfords- Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2267,219407,2194.07
16268,LA15,The Laser Transport Group (PTY) LTD Pickfords- Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,15,759,7.59
16268,LA15,The Laser Transport Group (PTY) LTD Pickfords- Durban,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,299.00
16268,LA15,The Laser Transport Group (PTY) LTD Pickfords- Durban,2021-06-15,2021-05-15,2021-06-14,On Net,198,27770,70.24
16268,LA15,The Laser Transport Group (PTY) LTD Pickfords- Durban,2021-06-15,2021-05-15,2021-06-14,Special,53,8358,55.76
16268,LA15,The Laser Transport Group (PTY) LTD Pickfords- Durban,2021-06-15,2021-05-15,2021-06-14,Local,155,20002,126.34
16268,LA15,The Laser Transport Group (PTY) LTD Pickfords- Durban,2021-06-15,2021-05-15,2021-06-14,National,92,14959,107.13
16268,LA15,The Laser Transport Group (PTY) LTD Pickfords- Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,5,278,2.78
16378,LAS21,The Laser Transport Group (PTY) LTD- Stuttafords Port Elizabeth ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,15,1128,12.30
16378,LAS21,The Laser Transport Group (PTY) LTD- Stuttafords Port Elizabeth ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,760,79695,867.19
16378,LAS21,The Laser Transport Group (PTY) LTD- Stuttafords Port Elizabeth ,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,299.00
16378,LAS21,The Laser Transport Group (PTY) LTD- Stuttafords Port Elizabeth ,2021-06-15,2021-05-15,2021-06-14,EEE LINE,0,0,1550.00
16378,LAS21,The Laser Transport Group (PTY) LTD- Stuttafords Port Elizabeth ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,13,645,7.06
16378,LAS21,The Laser Transport Group (PTY) LTD- Stuttafords Port Elizabeth ,2021-06-15,2021-05-15,2021-06-14,Special,23,10551,26.01
16378,LAS21,The Laser Transport Group (PTY) LTD- Stuttafords Port Elizabeth ,2021-06-15,2021-05-15,2021-06-14,National,287,30713,132.41
16378,LAS21,The Laser Transport Group (PTY) LTD- Stuttafords Port Elizabeth ,2021-06-15,2021-05-15,2021-06-14,Local,117,13614,83.87
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,International,90,21687,825.05
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,On Net,1,17,0.05
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,47,0.51
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,1250.00
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,On Net,889,110472,279.32
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,National,341,55755,322.56
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,Local,363,48273,297.69
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,41,1734,19.01
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,Special,51,12057,88.46
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,5,609,6.61
16243,LAS12,The Laser Transport Group (PTY) LTD t/a AGS Frasers Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2080,217786,2369.64
16399,LAS26,The Laser Transport Group (PTY) LTD t/a Pickfords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,34,2832,30.84
16399,LAS26,The Laser Transport Group (PTY) LTD t/a Pickfords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,National,54,4282,10.91
16399,LAS26,The Laser Transport Group (PTY) LTD t/a Pickfords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 4 - 8 Lines,0,0,299.00
16399,LAS26,The Laser Transport Group (PTY) LTD t/a Pickfords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,Local,1,134,1.46
16399,LAS26,The Laser Transport Group (PTY) LTD t/a Pickfords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,5,686,7.46
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,3,197,2.15
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,1250.00
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,On Net,2,589,1.48
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,21,2655,16.95
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,109,8512,92.73
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,210,19307,140.12
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,International,7,919,34.70
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,National,54,8072,44.56
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2038,208457,2268.19
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,1,16,0.07
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,On Net,491,61994,156.78
16230,LAS06,The Laser Transport Group (PTY) LTD t/a Pickfords Cape Town,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,49,17119,185.67
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,1250.00
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2635,295268,3211.74
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,National,158,28259,146.82
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,On Net,2,30,0.08
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Special,48,17530,109.41
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,On Net,458,63266,159.93
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,International,11,1026,74.33
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Local,138,19234,142.81
16241,LAS10,The Laser Transport Group (PTY) LTD t/a Pickfords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,7,95,1.07
16397,LAS24,The Laser Transport Group (PTY) LTD t/a Stuttafords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 4 - 8 Lines,0,0,299.00
16398,LAS25,The Laser Transport Group (PTY) LTD t/a Stuttafords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,National,7,442,1.14
16398,LAS25,The Laser Transport Group (PTY) LTD t/a Stuttafords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,Local,12,1512,5.44
16398,LAS25,The Laser Transport Group (PTY) LTD t/a Stuttafords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,National,89,14413,43.02
16398,LAS25,The Laser Transport Group (PTY) LTD t/a Stuttafords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,23,1301,14.22
16398,LAS25,The Laser Transport Group (PTY) LTD t/a Stuttafords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 4 - 8 Lines,0,0,299.00
16398,LAS25,The Laser Transport Group (PTY) LTD t/a Stuttafords Bloemfontein,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,176,16426,178.83
16236,LAS09,The Laser Transport Group (PTY) LTD t/a Stuttafords Cape Town,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,624.00
16236,LAS09,The Laser Transport Group (PTY) LTD t/a Stuttafords Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,262,34043,246.16
16236,LAS09,The Laser Transport Group (PTY) LTD t/a Stuttafords Cape Town,2021-06-15,2021-05-15,2021-06-14,National,29,5778,24.22
16236,LAS09,The Laser Transport Group (PTY) LTD t/a Stuttafords Cape Town,2021-06-15,2021-05-15,2021-06-14,On Net,367,48960,123.73
16236,LAS09,The Laser Transport Group (PTY) LTD t/a Stuttafords Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,36,9187,62.03
16236,LAS09,The Laser Transport Group (PTY) LTD t/a Stuttafords Cape Town,2021-06-15,2021-05-15,2021-06-14,SAIX Line,0,0,1550.00
16236,LAS09,The Laser Transport Group (PTY) LTD t/a Stuttafords Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,4,102,1.13
16236,LAS09,The Laser Transport Group (PTY) LTD t/a Stuttafords Cape Town,2021-06-15,2021-05-15,2021-06-14,On Net,5,54,0.15
16236,LAS09,The Laser Transport Group (PTY) LTD t/a Stuttafords Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1078,87529,953.38
16236,LAS09,The Laser Transport Group (PTY) LTD t/a Stuttafords Cape Town,2021-06-15,2021-05-15,2021-06-14,International,4,874,24.04
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,1250.00
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Local,1,158,1.72
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Special,88,27730,114.32
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,National,283,41529,335.72
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,On Net,736,86336,218.53
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,International,104,22039,523.64
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Local,579,70603,483.66
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,29,3337,36.31
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,5313,488173,5315.24
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,On Net,1,23,0.06
16242,LAS11,The Laser Transport Group (PTY) LTD t/a Stuttafords Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,179,7821,85.61
16478,LAS11A,The Laser Transport Group- Stuttafords JHB 1,2021-06-15,2021-05-15,2021-06-14,On Net,1,108,0.27
16479,LAS11B,The Laser Transport Group- Stuttafords JHB 2,2021-06-15,2021-05-15,2021-06-14,On Net,1,2,0.01
16480,LAS11C,The Laser Transport Group- Stuttafords JHB 3,2021-06-15,2021-05-15,2021-06-14,On Net,2,93,0.24
16481,LAS11D,The Laser Transport Group- Stuttafords JHB 4,2021-06-15,2021-05-15,2021-06-14,On Net,1,102,0.26
16481,LAS11D,The Laser Transport Group- Stuttafords JHB 4,2021-06-15,2021-05-15,2021-06-14,On Net,1,22,0.06
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,2,199,1.97
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,450,52863,292.20
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,299.00
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,142,1.42
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,154,15448,154.48
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,1,205,0.28
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,On Net,453,53999,136.74
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,46,12062,78.59
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,178,25193,163.05
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,999.00
16271,LAS17,The Laser Transport LTG Clearing + Forwarding (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,6,0.06
16391,THE02,The Learning Methods Group (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2,89,1.12
16391,THE02,The Learning Methods Group (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,78,3209,40.37
16391,THE02,The Learning Methods Group (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16328,OMB01,The Ombudsman For Long Term Insurance,2021-06-15,2021-05-15,2021-06-14,Special,89,18918,100.53
16328,OMB01,The Ombudsman For Long Term Insurance,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16328,OMB01,The Ombudsman For Long Term Insurance,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,19,2951,33.07
16328,OMB01,The Ombudsman For Long Term Insurance,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1811,215866,2419.75
16328,OMB01,The Ombudsman For Long Term Insurance,2021-06-15,2021-05-15,2021-06-14,Virtual Access,1381,132960,383.01
16328,OMB01,The Ombudsman For Long Term Insurance,2021-06-15,2021-05-15,2021-06-14,Virtual Access,222,11045,32.33
16328,OMB01,The Ombudsman For Long Term Insurance,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,15,2774,31.04
16328,OMB01,The Ombudsman For Long Term Insurance,2021-06-15,2021-05-15,2021-06-14,Local,299,43909,295.26
16328,OMB01,The Ombudsman For Long Term Insurance,2021-06-15,2021-05-15,2021-06-14,National,265,56328,537.40
16389,ORG03,The Organ Donor Foundation of South Africa,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,270.00
16389,ORG03,The Organ Donor Foundation of South Africa,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,330,32412,379.48
16393,THE03,The Union Of Jewish Woman Cape Town,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,470.00
16393,THE03,The Union Of Jewish Woman Cape Town,2021-06-15,2021-05-15,2021-06-14,Service Level Agreement,0,0,200.00
16393,THE03,The Union Of Jewish Woman Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,162,27207,340.69
16393,THE03,The Union Of Jewish Woman Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,148,23440,141.23
16393,THE03,The Union Of Jewish Woman Cape Town,2021-06-15,2021-05-15,2021-06-14,Admin Fee,0,0,50.00
16393,THE03,The Union Of Jewish Woman Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,74,39043,313.46
